Model,DPO4104
-7.260000e-08,0.032
-7.240000e-08,0.028
-7.220000e-08,0.032
-7.200000e-08,0.024
-7.180000e-08,0.028
-7.160000e-08,0.032
-7.140000e-08,0.036
-7.120000e-08,0.028
-7.100000e-08,0.028
-7.080000e-08,0.028
-7.060000e-08,0.028
-7.040000e-08,0.032
-7.020000e-08,0.036
-7.000000e-08,0.032
-6.980000e-08,0.024
-6.960000e-08,0.032
-6.940000e-08,0.032
-6.920000e-08,0.036
-6.900000e-08,0.032
-6.880000e-08,0.032
-6.860000e-08,0.032
-6.840000e-08,0.028
-6.820000e-08,0.032
-6.800000e-08,0.036
-6.780000e-08,0.032
-6.760000e-08,0.032
-6.740000e-08,0.032
-6.720000e-08,0.032
-6.700000e-08,0.036
-6.680000e-08,0.032
-6.660000e-08,0.028
-6.640000e-08,0.032
-6.620000e-08,0.032
-6.600000e-08,0.032
-6.580000e-08,0.04
-6.560000e-08,0.032
-6.540000e-08,0.028
-6.520000e-08,0.028
-6.500000e-08,0.032
-6.480000e-08,0.032
-6.460000e-08,0.032
-6.440000e-08,0.036
-6.420000e-08,0.032
-6.400000e-08,0.036
-6.380000e-08,0.036
-6.360000e-08,0.032
-6.340000e-08,0.028
-6.320000e-08,0.032
-6.300000e-08,0.028
-6.280000e-08,0.028
-6.260000e-08,0.036
-6.240000e-08,0.032
-6.220000e-08,0.032
-6.200000e-08,0.028
-6.180000e-08,0.028
-6.160000e-08,0.028
-6.140000e-08,0.024
-6.120000e-08,0.032
-6.100000e-08,0.032
-6.080000e-08,0.028
-6.060000e-08,0.028
-6.040000e-08,0.036
-6.020000e-08,0.036
-6.000000e-08,0.024
-5.980000e-08,0.028
-5.960000e-08,0.032
-5.940000e-08,0.032
-5.920000e-08,0.032
-5.900000e-08,0.032
-5.880000e-08,0.032
-5.860000e-08,0.028
-5.840000e-08,0.036
-5.820000e-08,0.036
-5.800000e-08,0.024
-5.780000e-08,0.028
-5.760000e-08,0.032
-5.740000e-08,0.028
-5.720000e-08,0.032
-5.700000e-08,0.032
-5.680000e-08,0.028
-5.660000e-08,0.028
-5.640000e-08,0.024
-5.620000e-08,0.024
-5.600000e-08,0.028
-5.580000e-08,0.028
-5.560000e-08,0.032
-5.540000e-08,0.032
-5.520000e-08,0.032
-5.500000e-08,0.032
-5.480000e-08,0.028
-5.460000e-08,0.028
-5.440000e-08,0.032
-5.420000e-08,0.028
-5.400000e-08,0.036
-5.380000e-08,0.04
-5.360000e-08,0.032
-5.340000e-08,0.028
-5.320000e-08,0.032
-5.300000e-08,0.028
-5.280000e-08,0.032
-5.260000e-08,0.028
-5.240000e-08,0.032
-5.220000e-08,0.028
-5.200000e-08,0.028
-5.180000e-08,0.028
-5.160000e-08,0.028
-5.140000e-08,0.036
-5.120000e-08,0.032
-5.100000e-08,0.024
-5.080000e-08,0.024
-5.060000e-08,0.024
-5.040000e-08,0.028
-5.020000e-08,0.032
-5.000000e-08,0.028
-4.980000e-08,0.032
-4.960000e-08,0.028
-4.940000e-08,0.036
-4.920000e-08,0.028
-4.900000e-08,0.028
-4.880000e-08,0.028
-4.860000e-08,0.032
-4.840000e-08,0.036
-4.820000e-08,0.032
-4.800000e-08,0.028
-4.780000e-08,0.028
-4.760000e-08,0.024
-4.740000e-08,0.036
-4.720000e-08,0.028
-4.700000e-08,0.036
-4.680000e-08,0.032
-4.660000e-08,0.028
-4.640000e-08,0.028
-4.620000e-08,0.032
-4.600000e-08,0.032
-4.580000e-08,0.036
-4.560000e-08,0.028
-4.540000e-08,0.032
-4.520000e-08,0.032
-4.500000e-08,0.032
-4.480000e-08,0.04
-4.460000e-08,0.032
-4.440000e-08,0.032
-4.420000e-08,0.036
-4.400000e-08,0.028
-4.380000e-08,0.032
-4.360000e-08,0.028
-4.340000e-08,0.036
-4.320000e-08,0.032
-4.300000e-08,0.036
-4.280000e-08,0.032
-4.260000e-08,0.04
-4.240000e-08,0.036
-4.220000e-08,0.036
-4.200000e-08,0.032
-4.180000e-08,0.024
-4.160000e-08,0.028
-4.140000e-08,0.028
-4.120000e-08,0.028
-4.100000e-08,0.036
-4.080000e-08,0.036
-4.060000e-08,0.028
-4.040000e-08,0.024
-4.020000e-08,0.024
-4.000000e-08,0.028
-3.980000e-08,0.032
-3.960000e-08,0.04
-3.940000e-08,0.04
-3.920000e-08,0.032
-3.900000e-08,0.036
-3.880000e-08,0.028
-3.860000e-08,0.028
-3.840000e-08,0.032
-3.820000e-08,0.028
-3.800000e-08,0.024
-3.780000e-08,0.028
-3.760000e-08,0.036
-3.740000e-08,0.032
-3.720000e-08,0.028
-3.700000e-08,0.028
-3.680000e-08,0.028
-3.660000e-08,0.036
-3.640000e-08,0.032
-3.620000e-08,0.024
-3.600000e-08,0.024
-3.580000e-08,0.028
-3.560000e-08,0.024
-3.540000e-08,0.028
-3.520000e-08,0.028
-3.500000e-08,0.024
-3.480000e-08,0.028
-3.460000e-08,0.032
-3.440000e-08,0.028
-3.420000e-08,0.032
-3.400000e-08,0.028
-3.380000e-08,0.036
-3.360000e-08,0.036
-3.340000e-08,0.036
-3.320000e-08,0.028
-3.300000e-08,0.032
-3.280000e-08,0.032
-3.260000e-08,0.032
-3.240000e-08,0.032
-3.220000e-08,0.028
-3.200000e-08,0.028
-3.180000e-08,0.02
-3.160000e-08,0.02
-3.140000e-08,0.032
-3.120000e-08,0.032
-3.100000e-08,0.028
-3.080000e-08,0.028
-3.060000e-08,0.028
-3.040000e-08,0.024
-3.020000e-08,0.024
-3.000000e-08,0.028
-2.980000e-08,0.028
-2.960000e-08,0.032
-2.940000e-08,0.04
-2.920000e-08,0.04
-2.900000e-08,0.048
-2.880000e-08,0.052
-2.860000e-08,0.056
-2.840000e-08,0.048
-2.820000e-08,0.044
-2.800000e-08,0.036
-2.780000e-08,0.04
-2.760000e-08,0.04
-2.740000e-08,0.036
-2.720000e-08,0.036
-2.700000e-08,0.036
-2.680000e-08,0.032
-2.660000e-08,0.036
-2.640000e-08,0.036
-2.620000e-08,0.036
-2.600000e-08,0.036
-2.580000e-08,0.036
-2.560000e-08,0.032
-2.540000e-08,0.036
-2.520000e-08,0.032
-2.500000e-08,0.024
-2.480000e-08,0.02
-2.460000e-08,0.02
-2.440000e-08,0.016
-2.420000e-08,0.016
-2.400000e-08,0.012
-2.380000e-08,0.012
-2.360000e-08,0.012
-2.340000e-08,0.012
-2.320000e-08,0.016
-2.300000e-08,0.008
-2.280000e-08,0.004
-2.260000e-08,0
-2.240000e-08,0
-2.220000e-08,0.004
-2.200000e-08,0.004
-2.180000e-08,0
-2.160000e-08,0.008
-2.140000e-08,0.02
-2.120000e-08,0.028
-2.100000e-08,0.036
-2.080000e-08,0.052
-2.060000e-08,0.076
-2.040000e-08,0.096
-2.020000e-08,0.104
-2.000000e-08,0.108
-1.980000e-08,0.108
-1.960000e-08,0.116
-1.940000e-08,0.112
-1.920000e-08,0.104
-1.900000e-08,0.1
-1.880000e-08,0.088
-1.860000e-08,0.08
-1.840000e-08,0.076
-1.820000e-08,0.076
-1.800000e-08,0.08
-1.780000e-08,0.076
-1.760000e-08,0.064
-1.740000e-08,0.048
-1.720000e-08,0.052
-1.700000e-08,0.044
-1.680000e-08,0.032
-1.660000e-08,0.028
-1.640000e-08,0.012
-1.620000e-08,0
-1.600000e-08,-0.02
-1.580000e-08,-0.028
-1.560000e-08,-0.032
-1.540000e-08,-0.036
-1.520000e-08,-0.04
-1.500000e-08,-0.04
-1.480000e-08,-0.044
-1.460000e-08,-0.044
-1.440000e-08,-0.044
-1.420000e-08,-0.044
-1.400000e-08,-0.04
-1.380000e-08,-0.036
-1.360000e-08,-0.036
-1.340000e-08,-0.028
-1.320000e-08,-0.024
-1.300000e-08,-0.016
-1.280000e-08,-0.02
-1.260000e-08,-0.012
-1.240000e-08,0
-1.220000e-08,0.012
-1.200000e-08,0.02
-1.180000e-08,0.028
-1.160000e-08,0.036
-1.140000e-08,0.044
-1.120000e-08,0.052
-1.100000e-08,0.06
-1.080000e-08,0.068
-1.060000e-08,0.064
-1.040000e-08,0.072
-1.020000e-08,0.076
-1.000000e-08,0.084
-9.800000e-09,0.088
-9.600000e-09,0.084
-9.400000e-09,0.088
-9.200000e-09,0.084
-9.000000e-09,0.088
-8.800000e-09,0.096
-8.600000e-09,0.096
-8.400000e-09,0.096
-8.200000e-09,0.092
-8.000000e-09,0.084
-7.800000e-09,0.076
-7.600000e-09,0.064
-7.400000e-09,0.048
-7.200000e-09,0.036
-7.000000e-09,0.024
-6.800000e-09,0.02
-6.600000e-09,0.012
-6.400000e-09,-0.008
-6.200000e-09,-0.012
-6.000000e-09,-0.02
-5.800000e-09,-0.024
-5.600000e-09,-0.028
-5.400000e-09,-0.028
-5.200000e-09,-0.032
-5.000000e-09,-0.024
-4.800000e-09,-0.028
-4.600000e-09,-0.028
-4.400000e-09,-0.028
-4.200000e-09,-0.024
-4.000000e-09,-0.028
-3.800000e-09,-0.024
-3.600000e-09,-0.032
-3.400000e-09,-0.044
-3.200000e-09,-0.052
-3.000000e-09,-0.056
-2.800000e-09,-0.06
-2.600000e-09,-0.06
-2.400000e-09,-0.056
-2.200000e-09,-0.052
-2.000000e-09,-0.044
-1.800000e-09,-0.02
-1.600000e-09,-0.004
-1.400000e-09,0.02
-1.200000e-09,0.04
-1.000000e-09,0.064
-8.000000e-10,0.096
-6.000000e-10,0.124
-4.000000e-10,0.14
-2.000000e-10,0.16
0.000000e+00,0.168
2.000000e-10,0.188
4.000000e-10,0.192
6.000000e-10,0.196
8.000000e-10,0.188
1.000000e-09,0.18
1.200000e-09,0.168
1.400000e-09,0.156
1.600000e-09,0.148
1.800000e-09,0.132
2.000000e-09,0.116
2.200000e-09,0.084
2.400000e-09,0.064
2.600000e-09,0.048
2.800000e-09,0.036
3.000000e-09,0.028
3.200000e-09,0.02
3.400000e-09,0.016
3.600000e-09,0.008
3.800000e-09,-0.012
4.000000e-09,-0.02
4.200000e-09,-0.028
4.400000e-09,-0.036
4.600000e-09,-0.044
4.800000e-09,-0.048
5.000000e-09,-0.052
5.200000e-09,-0.048
5.400000e-09,-0.056
5.600000e-09,-0.052
5.800000e-09,-0.044
6.000000e-09,-0.044
6.200000e-09,-0.04
6.400000e-09,-0.036
6.600000e-09,-0.032
6.800000e-09,-0.016
7.000000e-09,-0.008
7.200000e-09,-0.004
7.400000e-09,0.012
7.600000e-09,0.008
7.800000e-09,0.016
8.000000e-09,0.02
8.200000e-09,0.024
8.400000e-09,0.02
8.600000e-09,0.028
8.800000e-09,0.04
9.000000e-09,0.048
9.200000e-09,0.056
9.400000e-09,0.064
9.600000e-09,0.076
9.800000e-09,0.1
1.000000e-08,0.1
1.020000e-08,0.104
1.040000e-08,0.116
1.060000e-08,0.128
1.080000e-08,0.136
1.100000e-08,0.132
1.120000e-08,0.128
1.140000e-08,0.12
1.160000e-08,0.112
1.180000e-08,0.1
1.200000e-08,0.088
1.220000e-08,0.08
1.240000e-08,0.068
1.260000e-08,0.052
1.280000e-08,0.036
1.300000e-08,0.024
1.320000e-08,0.012
1.340000e-08,0.004
1.360000e-08,-0.004
1.380000e-08,-0.012
1.400000e-08,-0.024
1.420000e-08,-0.02
1.440000e-08,-0.016
1.460000e-08,-0.012
1.480000e-08,-0.008
1.500000e-08,0
1.520000e-08,0.004
1.540000e-08,0.004
1.560000e-08,0.016
1.580000e-08,0.024
1.600000e-08,0.028
1.620000e-08,0.024
1.640000e-08,0.036
1.660000e-08,0.036
1.680000e-08,0.028
1.700000e-08,0.036
1.720000e-08,0.036
1.740000e-08,0.04
1.760000e-08,0.04
1.780000e-08,0.048
1.800000e-08,0.04
1.820000e-08,0.04
1.840000e-08,0.048
1.860000e-08,0.04
1.880000e-08,0.04
1.900000e-08,0.044
1.920000e-08,0.04
1.940000e-08,0.036
1.960000e-08,0.028
1.980000e-08,0.028
2.000000e-08,0.024
2.020000e-08,0.024
2.040000e-08,0.02
2.060000e-08,0.012
2.080000e-08,0.012
2.100000e-08,0.016
2.120000e-08,0.012
2.140000e-08,0.012
2.160000e-08,0.016
2.180000e-08,0.012
2.200000e-08,0.016
2.220000e-08,0.02
2.240000e-08,0.02
2.260000e-08,0.02
2.280000e-08,0.028
2.300000e-08,0.032
2.320000e-08,0.032
2.340000e-08,0.04
2.360000e-08,0.036
2.380000e-08,0.044
2.400000e-08,0.048
2.420000e-08,0.048
2.440000e-08,0.052
2.460000e-08,0.048
2.480000e-08,0.052
2.500000e-08,0.048
2.520000e-08,0.04
2.540000e-08,0.04
2.560000e-08,0.044
2.580000e-08,0.044
2.600000e-08,0.032
2.620000e-08,0.036
2.640000e-08,0.04
2.660000e-08,0.036
2.680000e-08,0.028
2.700000e-08,0.028
2.720000e-08,0.02
2.740000e-08,0.016
2.760000e-08,0.016
2.780000e-08,0.012
2.800000e-08,0.008
2.820000e-08,0.008
2.840000e-08,0.008
2.860000e-08,0.008
2.880000e-08,0.004
2.900000e-08,0
2.920000e-08,0
2.940000e-08,-0.004
2.960000e-08,-0.004
2.980000e-08,-0.004
3.000000e-08,0
3.020000e-08,0.008
3.040000e-08,0.008
3.060000e-08,0.012
3.080000e-08,0.016
3.100000e-08,0.02
3.120000e-08,0.024
3.140000e-08,0.028
3.160000e-08,0.036
3.180000e-08,0.04
3.200000e-08,0.044
3.220000e-08,0.056
3.240000e-08,0.06
3.260000e-08,0.076
3.280000e-08,0.072
3.300000e-08,0.08
3.320000e-08,0.084
3.340000e-08,0.096
3.360000e-08,0.092
3.380000e-08,0.1
3.400000e-08,0.104
3.420000e-08,0.092
3.440000e-08,0.084
3.460000e-08,0.08
3.480000e-08,0.072
3.500000e-08,0.068
3.520000e-08,0.06
3.540000e-08,0.052
3.560000e-08,0.048
3.580000e-08,0.044
3.600000e-08,0.04
3.620000e-08,0.032
3.640000e-08,0.024
3.660000e-08,0.02
3.680000e-08,0.02
3.700000e-08,0.016
3.720000e-08,0.012
3.740000e-08,0.004
3.760000e-08,0
3.780000e-08,0.004
3.800000e-08,0.004
3.820000e-08,0
3.840000e-08,-0.008
3.860000e-08,-0.004
3.880000e-08,-0.004
3.900000e-08,-0.008
3.920000e-08,-0.008
3.940000e-08,-0.004
3.960000e-08,-0.008
3.980000e-08,-0.004
4.000000e-08,0.004
4.020000e-08,0.008
4.040000e-08,0.012
4.060000e-08,0.02
4.080000e-08,0.02
4.100000e-08,0.024
4.120000e-08,0.028
4.140000e-08,0.036
4.160000e-08,0.04
4.180000e-08,0.044
4.200000e-08,0.052
4.220000e-08,0.056
4.240000e-08,0.056
4.260000e-08,0.056
4.280000e-08,0.056
4.300000e-08,0.064
4.320000e-08,0.056
4.340000e-08,0.056
4.360000e-08,0.056
4.380000e-08,0.06
4.400000e-08,0.064
4.420000e-08,0.06
4.440000e-08,0.06
4.460000e-08,0.056
4.480000e-08,0.052
4.500000e-08,0.052
4.520000e-08,0.044
4.540000e-08,0.048
4.560000e-08,0.044
4.580000e-08,0.04
4.600000e-08,0.036
4.620000e-08,0.044
4.640000e-08,0.04
4.660000e-08,0.036
4.680000e-08,0.032
4.700000e-08,0.024
4.720000e-08,0.024
4.740000e-08,0.028
4.760000e-08,0.02
4.780000e-08,0.016
4.800000e-08,0.016
4.820000e-08,0.012
4.840000e-08,0.008
4.860000e-08,0.008
4.880000e-08,0.008
4.900000e-08,0.004
4.920000e-08,0
4.940000e-08,0
4.960000e-08,-0.004
4.980000e-08,-0.004
5.000000e-08,-0.004
5.020000e-08,-0.004
5.040000e-08,-0.008
5.060000e-08,0
5.080000e-08,0.008
5.100000e-08,0.008
5.120000e-08,0.012
5.140000e-08,0.016
5.160000e-08,0.02
5.180000e-08,0.028
5.200000e-08,0.024
5.220000e-08,0.032
5.240000e-08,0.036
5.260000e-08,0.04
5.280000e-08,0.04
5.300000e-08,0.048
5.320000e-08,0.056
5.340000e-08,0.06
5.360000e-08,0.064
5.380000e-08,0.056
5.400000e-08,0.06
5.420000e-08,0.068
5.440000e-08,0.068
5.460000e-08,0.056
5.480000e-08,0.052
5.500000e-08,0.056
5.520000e-08,0.052
5.540000e-08,0.048
5.560000e-08,0.04
5.580000e-08,0.044
5.600000e-08,0.036
5.620000e-08,0.032
5.640000e-08,0.02
5.660000e-08,0.02
5.680000e-08,0.012
5.700000e-08,0.012
5.720000e-08,0.004
5.740000e-08,0
5.760000e-08,-0.008
5.780000e-08,-0.004
5.800000e-08,-0.004
5.820000e-08,-0.004
5.840000e-08,-0.016
5.860000e-08,-0.012
5.880000e-08,-0.008
5.900000e-08,-0.012
5.920000e-08,-0.004
5.940000e-08,0
5.960000e-08,0.004
5.980000e-08,0.008
6.000000e-08,0.016
6.020000e-08,0.02
6.040000e-08,0.024
6.060000e-08,0.028
6.080000e-08,0.036
6.100000e-08,0.052
6.120000e-08,0.056
6.140000e-08,0.056
6.160000e-08,0.06
6.180000e-08,0.064
6.200000e-08,0.068
6.220000e-08,0.068
6.240000e-08,0.072
6.260000e-08,0.076
6.280000e-08,0.076
6.300000e-08,0.072
6.320000e-08,0.076
6.340000e-08,0.072
6.360000e-08,0.068
6.380000e-08,0.068
6.400000e-08,0.06
6.420000e-08,0.06
6.440000e-08,0.052
6.460000e-08,0.048
6.480000e-08,0.04
6.500000e-08,0.036
6.520000e-08,0.036
6.540000e-08,0.024
6.560000e-08,0.02
6.580000e-08,0.02
6.600000e-08,0.008
6.620000e-08,0.008
6.640000e-08,0.004
6.660000e-08,0
6.680000e-08,-0.004
6.700000e-08,0
6.720000e-08,0
6.740000e-08,0.004
6.760000e-08,0.004
6.780000e-08,0.008
6.800000e-08,0.012
6.820000e-08,0.012
6.840000e-08,0.016
6.860000e-08,0.02
6.880000e-08,0.02
6.900000e-08,0.028
6.920000e-08,0.024
6.940000e-08,0.024
6.960000e-08,0.028
6.980000e-08,0.036
7.000000e-08,0.048
7.020000e-08,0.048
7.040000e-08,0.056
7.060000e-08,0.056
7.080000e-08,0.048
7.100000e-08,0.052
7.120000e-08,0.056
7.140000e-08,0.06
7.160000e-08,0.068
7.180000e-08,0.072
7.200000e-08,0.076
7.220000e-08,0.076
7.240000e-08,0.068
7.260000e-08,0.068
7.280000e-08,0.064
7.300000e-08,0.068
7.320000e-08,0.056
7.340000e-08,0.044
7.360000e-08,0.04
7.380000e-08,0.04
7.400000e-08,0.036
7.420000e-08,0.028
7.440000e-08,0.02
7.460000e-08,0.02
7.480000e-08,0.008
7.500000e-08,0.004
7.520000e-08,0
7.540000e-08,0
7.560000e-08,-0.008
7.580000e-08,-0.016
7.600000e-08,-0.012
7.620000e-08,-0.012
7.640000e-08,-0.012
7.660000e-08,-0.012
7.680000e-08,-0.012
7.700000e-08,0
7.720000e-08,-0.004
7.740000e-08,0
7.760000e-08,0
7.780000e-08,0.008
7.800000e-08,0.016
7.820000e-08,0.016
7.840000e-08,0.02
7.860000e-08,0.024
7.880000e-08,0.032
7.900000e-08,0.048
7.920000e-08,0.044
7.940000e-08,0.056
7.960000e-08,0.06
7.980000e-08,0.064
8.000000e-08,0.064
8.020000e-08,0.072
8.040000e-08,0.072
8.060000e-08,0.076
8.080000e-08,0.072
8.100000e-08,0.072
8.120000e-08,0.064
8.140000e-08,0.068
8.160000e-08,0.068
8.180000e-08,0.052
8.200000e-08,0.052
8.220000e-08,0.048
8.240000e-08,0.036
8.260000e-08,0.036
8.280000e-08,0.036
8.300000e-08,0.024
8.320000e-08,0.02
8.340000e-08,0.016
8.360000e-08,0.016
8.380000e-08,0.016
8.400000e-08,0.012
8.420000e-08,0.008
8.440000e-08,0.004
8.460000e-08,0.004
8.480000e-08,0
8.500000e-08,-0.004
8.520000e-08,-0.004
8.540000e-08,0
8.560000e-08,0
8.580000e-08,0
8.600000e-08,0.008
8.620000e-08,0.008
8.640000e-08,0.004
8.660000e-08,0.016
8.680000e-08,0.02
8.700000e-08,0.02
8.720000e-08,0.02
8.740000e-08,0.024
8.760000e-08,0.028
8.780000e-08,0.032
8.800000e-08,0.036
8.820000e-08,0.044
8.840000e-08,0.044
8.860000e-08,0.056
8.880000e-08,0.048
8.900000e-08,0.056
8.920000e-08,0.052
8.940000e-08,0.052
8.960000e-08,0.052
8.980000e-08,0.056
9.000000e-08,0.06
9.020000e-08,0.056
9.040000e-08,0.056
9.060000e-08,0.052
9.080000e-08,0.052
9.100000e-08,0.048
9.120000e-08,0.044
9.140000e-08,0.052
9.160000e-08,0.048
9.180000e-08,0.044
9.200000e-08,0.04
9.220000e-08,0.036
9.240000e-08,0.036
9.260000e-08,0.032
9.280000e-08,0.028
9.300000e-08,0.028
9.320000e-08,0.024
9.340000e-08,0.032
9.360000e-08,0.028
9.380000e-08,0.024
9.400000e-08,0.024
9.420000e-08,0.024
9.440000e-08,0.016
9.460000e-08,0.02
9.480000e-08,0.02
9.500000e-08,0.024
9.520000e-08,0.02
9.540000e-08,0.024
9.560000e-08,0.02
9.580000e-08,0.024
9.600000e-08,0.024
9.620000e-08,0.024
9.640000e-08,0.028
9.660000e-08,0.036
9.680000e-08,0.032
9.700000e-08,0.032
9.720000e-08,0.032
9.740000e-08,0.036
9.760000e-08,0.036
9.780000e-08,0.032
9.800000e-08,0.036
9.820000e-08,0.04
9.840000e-08,0.044
9.860000e-08,0.044
9.880000e-08,0.04
9.900000e-08,0.036
9.920000e-08,0.04
9.940000e-08,0.044
9.960000e-08,0.044
9.980000e-08,0.044
1.000000e-07,0.036
1.002000e-07,0.04
1.004000e-07,0.032
1.006000e-07,0.04
1.008000e-07,0.028
1.010000e-07,0.036
1.012000e-07,0.036
1.014000e-07,0.036
1.016000e-07,0.032
1.018000e-07,0.028
1.020000e-07,0.032
1.022000e-07,0.032
1.024000e-07,0.028
1.026000e-07,0.024
1.028000e-07,0.032
1.030000e-07,0.04
1.032000e-07,0.032
1.034000e-07,0.036
1.036000e-07,0.032
1.038000e-07,0.032
1.040000e-07,0.028
1.042000e-07,0.032
1.044000e-07,0.024
1.046000e-07,0.032
1.048000e-07,0.032
1.050000e-07,0.036
1.052000e-07,0.032
1.054000e-07,0.032
1.056000e-07,0.032
1.058000e-07,0.036
1.060000e-07,0.028
1.062000e-07,0.028
1.064000e-07,0.036
1.066000e-07,0.032
1.068000e-07,0.028
1.070000e-07,0.028
1.072000e-07,0.032
1.074000e-07,0.032
1.076000e-07,0.028
1.078000e-07,0.028
1.080000e-07,0.024
1.082000e-07,0.024
1.084000e-07,0.024
1.086000e-07,0.02
1.088000e-07,0.02
1.090000e-07,0.016
1.092000e-07,0.02
1.094000e-07,0.016
1.096000e-07,0.02
1.098000e-07,0.02
1.100000e-07,0.02
1.102000e-07,0.02
1.104000e-07,0.024
1.106000e-07,0.024
1.108000e-07,0.028
1.110000e-07,0.028
1.112000e-07,0.024
1.114000e-07,0.024
1.116000e-07,0.032
1.118000e-07,0.04
1.120000e-07,0.032
1.122000e-07,0.036
1.124000e-07,0.032
1.126000e-07,0.04
1.128000e-07,0.036
1.130000e-07,0.04
1.132000e-07,0.036
1.134000e-07,0.032
1.136000e-07,0.028
1.138000e-07,0.028
1.140000e-07,0.032
1.142000e-07,0.032
1.144000e-07,0.028
1.146000e-07,0.028
1.148000e-07,0.02
1.150000e-07,0.028
1.152000e-07,0.028
1.154000e-07,0.032
1.156000e-07,0.028
1.158000e-07,0.02
1.160000e-07,0.024
1.162000e-07,0.024
1.164000e-07,0.028
1.166000e-07,0.028
1.168000e-07,0.024
1.170000e-07,0.028
1.172000e-07,0.028
1.174000e-07,0.028
1.176000e-07,0.028
1.178000e-07,0.028
1.180000e-07,0.028
1.182000e-07,0.032
1.184000e-07,0.036
1.186000e-07,0.028
1.188000e-07,0.032
1.190000e-07,0.032
1.192000e-07,0.032
1.194000e-07,0.032
1.196000e-07,0.032
1.198000e-07,0.036
1.200000e-07,0.032
1.202000e-07,0.032
1.204000e-07,0.032
1.206000e-07,0.028
1.208000e-07,0.028
1.210000e-07,0.028
1.212000e-07,0.028
1.214000e-07,0.024
1.216000e-07,0.02
1.218000e-07,0.024
1.220000e-07,0.024
1.222000e-07,0.024
1.224000e-07,0.02
1.226000e-07,0.024
1.228000e-07,0.02
1.230000e-07,0.024
1.232000e-07,0.02
1.234000e-07,0.024
1.236000e-07,0.024
1.238000e-07,0.028
1.240000e-07,0.032
1.242000e-07,0.032
1.244000e-07,0.032
1.246000e-07,0.044
1.248000e-07,0.044
1.250000e-07,0.04
1.252000e-07,0.04
1.254000e-07,0.048
1.256000e-07,0.048
1.258000e-07,0.048
1.260000e-07,0.052
1.262000e-07,0.056
1.264000e-07,0.048
1.266000e-07,0.052
1.268000e-07,0.052
1.270000e-07,0.048
1.272000e-07,0.052
1.274000e-07,0.056
1.276000e-07,0.048
1.278000e-07,0.04
1.280000e-07,0.036
1.282000e-07,0.036
1.284000e-07,0.028
1.286000e-07,0.028
1.288000e-07,0.024
1.290000e-07,0.024
1.292000e-07,0.024
1.294000e-07,0.02
1.296000e-07,0.016
1.298000e-07,0.016
1.300000e-07,0.016
1.302000e-07,0.016
1.304000e-07,0.02
1.306000e-07,0.02
1.308000e-07,0.02
1.310000e-07,0.02
1.312000e-07,0.016
1.314000e-07,0.02
1.316000e-07,0.016
1.318000e-07,0.02
1.320000e-07,0.02
1.322000e-07,0.02
1.324000e-07,0.024
1.326000e-07,0.024
1.328000e-07,0.024
1.330000e-07,0.028
1.332000e-07,0.028
1.334000e-07,0.04
1.336000e-07,0.044
1.338000e-07,0.04
1.340000e-07,0.04
1.342000e-07,0.048
1.344000e-07,0.048
1.346000e-07,0.048
1.348000e-07,0.048
1.350000e-07,0.052
1.352000e-07,0.052
1.354000e-07,0.052
1.356000e-07,0.048
1.358000e-07,0.052
1.360000e-07,0.044
1.362000e-07,0.044
1.364000e-07,0.044
1.366000e-07,0.044
1.368000e-07,0.044
1.370000e-07,0.044
1.372000e-07,0.044
1.374000e-07,0.032
1.376000e-07,0.028
1.378000e-07,0.024
1.380000e-07,0.024
1.382000e-07,0.024
1.384000e-07,0.028
1.386000e-07,0.024
1.388000e-07,0.02
1.390000e-07,0.016
1.392000e-07,0.02
1.394000e-07,0.02
1.396000e-07,0.008
1.398000e-07,0.012
1.400000e-07,0.012
1.402000e-07,0.012
1.404000e-07,0.016
1.406000e-07,0.012
1.408000e-07,0.008
1.410000e-07,0.016
1.412000e-07,0.016
1.414000e-07,0.02
1.416000e-07,0.02
1.418000e-07,0.02
1.420000e-07,0.028
1.422000e-07,0.024
1.424000e-07,0.024
1.426000e-07,0.036
1.428000e-07,0.036
1.430000e-07,0.04
1.432000e-07,0.04
1.434000e-07,0.044
1.436000e-07,0.044
1.438000e-07,0.044
1.440000e-07,0.044
1.442000e-07,0.056
1.444000e-07,0.06
1.446000e-07,0.048
1.448000e-07,0.048
1.450000e-07,0.048
1.452000e-07,0.044
1.454000e-07,0.036
1.456000e-07,0.04
1.458000e-07,0.036
1.460000e-07,0.04
1.462000e-07,0.036
1.464000e-07,0.028
1.466000e-07,0.024
1.468000e-07,0.028
1.470000e-07,0.028
1.472000e-07,0.016
1.474000e-07,0.02
1.476000e-07,0.016
1.478000e-07,0.016
1.480000e-07,0.012
1.482000e-07,0.016
1.484000e-07,0.012
1.486000e-07,0.012
1.488000e-07,0.008
1.490000e-07,0.012
1.492000e-07,0.012
1.494000e-07,0.012
1.496000e-07,0.016
1.498000e-07,0.016
1.500000e-07,0.02
1.502000e-07,0.02
1.504000e-07,0.024
1.506000e-07,0.028
1.508000e-07,0.028
1.510000e-07,0.028
1.512000e-07,0.032
1.514000e-07,0.032
1.516000e-07,0.04
1.518000e-07,0.04
1.520000e-07,0.044
1.522000e-07,0.048
1.524000e-07,0.048
1.526000e-07,0.048
1.528000e-07,0.048
1.530000e-07,0.056
1.532000e-07,0.056
1.534000e-07,0.048
